accuracy,loss,val_accuracy,val_loss,time
0.7732070088386536,0.610584557056427,0.6290053129196167,1.0805646181106567,20250610_172747
0.769236147403717,0.621510922908783,0.6334633827209473,1.085045576095581,20250610_172747
0.7675293684005737,0.6253477931022644,0.6256617307662964,1.0888053178787231,20250610_172747
0.7729283571243286,0.6166995167732239,0.6291446089744568,1.078436255455017,20250610_172747
0.7764115929603577,0.6054791808128357,0.6273335218429565,1.084018588066101,20250610_172747
0.7807655930519104,0.589966893196106,0.6224575042724609,1.119630217552185,20250610_172747
0.7816364169120789,0.5926087498664856,0.6253831386566162,1.1045387983322144,20250610_172747
0.78229820728302,0.5908454060554504,0.6276121735572815,1.1114609241485596,20250610_172747
0.7873837351799011,0.579810380935669,0.6267762780189514,1.1004263162612915,20250610_172747
0.785363495349884,0.5862963795661926,0.6242685914039612,1.1327018737792969,20250610_172747
0.7894737124443054,0.5801205039024353,0.6267762780189514,1.12980055809021,20250610_172747
0.7901355028152466,0.5702425837516785,0.6322095394134521,1.1258832216262817,20250610_172747
0.7863388061523438,0.5778467655181885,0.6308164000511169,1.1075156927108765,20250610_172747
0.7896130084991455,0.567232072353363,0.6260796785354614,1.1329563856124878,20250610_172747
0.7922950983047485,0.5684519410133362,0.6260796785354614,1.10740327835083,20250610_172747
0.7953951954841614,0.5537041425704956,0.6292839050292969,1.1225534677505493,20250610_172747
0.794768214225769,0.557868480682373,0.6347171664237976,1.142285943031311,20250610_172747
0.7973806262016296,0.554848849773407,0.6320702433586121,1.146423101425171,20250610_172747
0.796649158000946,0.5586467981338501,0.6322095394134521,1.1278964281082153,20250610_172747
0.799888551235199,0.547309398651123,0.630259096622467,1.1224950551986694,20250610_172747
0.7990525364875793,0.5501492023468018,0.6252437829971313,1.1394073963165283,20250610_172747
0.7996795177459717,0.5448563098907471,0.6273335218429565,1.1347862482070923,20250610_172747
0.7998188734054565,0.5429139733314514,0.6253831386566162,1.1809314489364624,20250610_172747
0.8009334802627563,0.5413118004798889,0.6326274871826172,1.1412123441696167,20250610_172747
0.8047999143600464,0.5364548563957214,0.6322095394134521,1.1428388357162476,20250610_172747
0.7996447086334229,0.5428868532180786,0.6220395565032959,1.1424375772476196,20250610_172747
0.8051830530166626,0.5279518365859985,0.6354137659072876,1.1657103300094604,20250610_172747
0.8085269331932068,0.5273058414459229,0.6281694173812866,1.1293424367904663,20250610_172747
0.8067853450775146,0.527574896812439,0.6251044869422913,1.1346046924591064,20250610_172747
0.8085966110229492,0.5196822285652161,0.6276121735572815,1.1832678318023682,20250610_172747
0.8125326633453369,0.5193123817443848,0.6348565220832825,1.1652908325195312,20250610_172747
0.8103381991386414,0.5179359316825867,0.6264976263046265,1.1783881187438965,20250610_172747
0.8076213002204895,0.5227298140525818,0.6255224347114563,1.161451816558838,20250610_172747
0.8115225434303284,0.512154757976532,0.6259403824806213,1.1639699935913086,20250610_172747
0.8151798844337463,0.5079797506332397,0.6342992186546326,1.163852334022522,20250610_172747
0.8151102662086487,0.5090488195419312,0.6306770443916321,1.1681253910064697,20250610_172747
0.8136124610900879,0.5099089741706848,0.6294232606887817,1.1898659467697144,20250610_172747
0.8119404911994934,0.5121137499809265,0.6298412084579468,1.180830955505371,20250610_172747
0.8146225810050964,0.5059638023376465,0.6276121735572815,1.1816149950027466,20250610_172747
0.8170260190963745,0.5023653507232666,0.6317915916442871,1.1894413232803345,20250610_172747
0.8194642663002014,0.49961960315704346,0.6310949921607971,1.1759458780288696,20250610_172747
0.8175833225250244,0.49803346395492554,0.6359710097312927,1.1745885610580444,20250610_172747
0.8203350901603699,0.4952422082424164,0.637782096862793,1.1438168287277222,20250610_172747
0.8206834197044373,0.4946634769439697,0.6365282535552979,1.178858995437622,20250610_172747
0.8214496970176697,0.49214181303977966,0.6333240270614624,1.1545733213424683,20250610_172747
0.8248981237411499,0.48505741357803345,0.6341599225997925,1.1554841995239258,20250610_172747
0.825141966342926,0.4819197952747345,0.6331847310066223,1.1668070554733276,20250610_172747
0.818314790725708,0.49361252784729004,0.6323488354682922,1.182362675666809,20250610_172747
0.822877824306488,0.4805924892425537,0.630259096622467,1.1925561428070068,20250610_172747
0.8276498913764954,0.47857317328453064,0.6320702433586121,1.1740162372589111,20250610_172747
0.8278936743736267,0.4671313762664795,0.6234326958656311,1.248718500137329,20250610_172747
